assistedflash,assister_name,assister_steamid,attacker_name,attacker_steamid,attackerblind,attackerinair,distance,dmg_armor,dmg_health,dominated,headshot,hitgroup,noreplay,noscope,penetrated,revenge,thrusmoke,tick,user_name,user_steamid,weapon,weapon_fauxitemid,weapon_itemid,weapon_originalowner_xuid,wipe
False,,,flameZ,76561197978835160,False,False,32.464695,0,72,0,True,head,False,False,2,0,False,57333,frozen,76561198068422762,m4a1,17293822569184952336,40933000989,,0
False,,,flameZ,76561197978835160,False,False,17.750116,0,32,0,False,right_arm,False,False,0,0,False,59075,rain,76561197997351207,m4a1,17293822569184952336,40933000989,,0
False,,,flameZ,76561197978835160,False,False,13.969191,0,32,0,False,chest,False,False,0,0,False,59191,Twistzz,76561198016255205,m4a1,17293822569184952336,40933000989,,0
False,,,flameZ,76561197978835160,False,False,8.1923485,0,132,0,True,head,False,False,0,0,False,59324,broky,76561198201620490,usp_silencer,17293822569135734845,34768257646,,0
False,,,ZywOo,76561198113666193,False,False,26.551336,1,138,0,False,stomach,False,False,0,0,False,61630,karrigan,76561197989430253,awp,17293822569152249865,39421212964,,0
False,,,frozen,76561198068422762,False,False,15.879515,15,109,0,True,head,False,False,0,0,False,62233,flameZ,76561197978835160,ak47,17293822569163063303,45508740520,,0
False,,,Twistzz,76561198016255205,False,False,5.355486,16,110,0,True,head,False,False,0,0,False,63854,ropz,76561197991272318,ak47,17293822569150152711,42656250015,,0
False,apEX,76561197989744167,ZywOo,76561198113666193,False,False,9.250209,1,111,0,False,chest,False,False,0,0,False,63882,Twistzz,76561198016255205,awp,17293822569152249865,39421212964,,0
False,,,frozen,76561198068422762,False,False,13.627965,15,109,0,True,head,False,False,0,0,False,64030,mezii,76561197973140692,ak47,17293822569163063303,45508740520,,0
False,mezii,76561197973140692,apEX,76561197989744167,False,False,30.817226,17,80,0,True,head,False,False,0,0,False,64266,frozen,76561198068422762,m4a1_silencer,17293822569179119676,37779540372,,0
